customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PhoneService,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST03623,Female,0,Yes,No,53,Month-to-month,DSL,Yes,Mailed check,No,74.82,3972.53,No
CUST03624,Female,0,No,Yes,40,Two year,Fiber optic,Yes,Electronic check,Yes,103.62,4192.18,No
CUST03625,Female,0,No,Yes,65,Month-to-month,DSL,Yes,Credit card,No,55.49,3737.17,No
CUST03626,Female,1,Yes,No,30,Month-to-month,No,Yes,Electronic check,No,38.74,1082.79,No
CUST03627,Female,0,Yes,No,63,Month-to-month,No,Yes,Credit card,Yes,46.84,3054.61,No
CUST03628,Male,0,No,No,57,Two year,DSL,Yes,Credit card,No,73.97,4025.54,No
CUST03629,Female,0,Yes,No,54,One year,Fiber optic,Yes,Electronic check,No,74.06,3955.41,No
CUST03630,Female,0,No,No,45,Month-to-month,No,Yes,Electronic check,Yes,18.73,855.3,No
CUST03631,Female,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,Credit card,No,73.43,1684.09,No
CUST03632,Male,0,No,Yes,36,Month-to-month,Fiber optic,Yes,Credit card,Yes,89.08,3289.23,No
CUST03633,Male,0,No,No,40,Month-to-month,No,Yes,Bank transfer,Yes,37.27,1368.34,No
CUST03634,Female,0,Yes,No,24,Two year,No,Yes,Credit card,No,27.65,710.47,No
CUST03635,Female,0,No,No,28,One year,Fiber optic,Yes,Credit card,Yes,72.32,1958.21,No
CUST03636,Female,0,Yes,No,30,Two year,No,Yes,Mailed check,Yes,20.19,679.5,No
CUST03637,Male,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,112.96,22.74,Yes
CUST03638,Male,0,No,No,11,One year,DSL,Yes,Bank transfer,Yes,54.27,627.2,No
CUST03639,Female,0,No,No,4,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.66,450.35,Yes
CUST03640,Male,0,Yes,Yes,60,Two year,DSL,Yes,Mailed check,Yes,68.44,4051.09,No
CUST03641,Female,1,Yes,No,55,Two year,Fiber optic,Yes,Bank transfer,Yes,70.58,3880.73,No
CUST03642,Male,0,Yes,Yes,70,Two year,No,Yes,Bank transfer,Yes,33.41,2329.41,No
CUST03643,Male,0,Yes,No,36,One year,No,Yes,Electronic check,No,22.37,776.97,No
CUST03644,Female,0,Yes,No,35,Month-to-month,No,Yes,Credit card,Yes,27.07,940.46,No
CUST03645,Female,0,No,No,28,One year,DSL,No,Bank transfer,Yes,81.51,2157.14,No
CUST03646,Female,0,Yes,No,37,Month-to-month,Fiber optic,Yes,Electronic check,No,85.15,3190.4,No
CUST03647,Female,0,No,No,40,Month-to-month,No,No,Mailed check,No,25.33,992.38,No
CUST03648,Male,0,Yes,Yes,32,Month-to-month,No,Yes,Credit card,No,26.82,847.18,No
CUST03649,Male,1,No,No,12,Month-to-month,No,Yes,Mailed check,Yes,27.6,403.49,No
CUST03650,Male,0,No,Yes,5,One year,Fiber optic,Yes,Bank transfer,Yes,72.57,312.73,No
CUST03651,Female,0,No,No,65,Month-to-month,No,Yes,Electronic check,Yes,20.41,1331.34,No
CUST03652,Male,0,Yes,No,7,Month-to-month,No,Yes,Electronic check,No,46.12,122.5,No
CUST03653,Female,0,No,Yes,63,Month-to-month,DSL,Yes,Credit card,No,77.49,5045.35,Yes
CUST03654,Male,0,No,No,8,One year,DSL,Yes,Mailed check,No,66.23,634.18,No
CUST03655,Female,1,No,No,22,One year,No,Yes,Credit card,Yes,23.61,492.02,Yes
CUST03656,Female,0,No,No,70,Month-to-month,Fiber optic,No,Electronic check,No,107.35,7667.29,No
CUST03657,Male,0,Yes,No,20,Two year,DSL,No,Bank transfer,No,52.98,1093.05,No
CUST03658,Female,0,No,No,0,One year,DSL,Yes,Electronic check,No,56.84,0.0,No
CUST03659,Female,0,No,Yes,45,Month-to-month,Fiber optic,Yes,Credit card,No,79.74,3523.11,No
CUST03660,Male,1,No,No,61,One year,DSL,Yes,Credit card,No,79.58,4897.54,No
CUST03661,Female,0,No,No,1,Month-to-month,DSL,Yes,Bank transfer,Yes,65.45,24.17,No
CUST03662,Female,0,No,Yes,43,Month-to-month,DSL,Yes,Electronic check,No,79.49,3378.12,No
CUST03663,Female,0,No,No,4,One year,No,Yes,Mailed check,Yes,20.69,115.89,Yes
CUST03664,Male,0,No,No,38,Month-to-month,DSL,Yes,Mailed check,Yes,52.29,2062.87,No
CUST03665,Male,0,No,No,65,Month-to-month,Fiber optic,Yes,Credit card,Yes,80.51,5171.33,No
CUST03666,Female,0,Yes,Yes,44,One year,Fiber optic,No,Mailed check,Yes,80.81,3711.34,Yes
CUST03667,Male,0,No,No,12,One year,Fiber optic,Yes,Electronic check,No,87.08,1032.88,Yes
CUST03668,Female,0,No,Yes,31,Month-to-month,DSL,Yes,Bank transfer,Yes,64.96,2010.87,Yes
CUST03669,Female,1,Yes,No,42,Two year,DSL,Yes,Bank transfer,Yes,45.11,1886.34,No
CUST03670,Female,0,Yes,No,7,Month-to-month,DSL,Yes,Credit card,Yes,74.51,420.08,Yes
CUST03671,Female,0,No,Yes,58,Month-to-month,No,Yes,Credit card,Yes,39.64,2241.46,No
CUST03672,Female,0,No,Yes,10,One year,Fiber optic,Yes,Credit card,No,97.05,852.92,No
CUST03673,Male,0,Yes,No,27,One year,DSL,No,Bank transfer,No,37.83,912.87,Yes
CUST03674,Female,1,No,Yes,38,Month-to-month,No,Yes,Mailed check,No,21.88,749.41,No
CUST03675,Male,0,No,Yes,25,Two year,DSL,No,Credit card,Yes,51.58,1257.43,No
CUST03676,Male,0,Yes,No,71,Two year,Fiber optic,Yes,Electronic check,No,90.54,6357.32,No
CUST03677,Female,0,Yes,No,25,Two year,Fiber optic,No,Bank transfer,No,82.51,2021.21,No
CUST03678,Female,0,No,No,31,Month-to-month,Fiber optic,Yes,Mailed check,Yes,101.53,3155.12,No
CUST03679,Male,0,No,No,45,Two year,Fiber optic,Yes,Electronic check,Yes,76.23,3368.73,Yes
CUST03680,Male,0,Yes,No,27,Two year,DSL,Yes,Bank transfer,Yes,61.66,1660.91,No
CUST03681,Male,1,Yes,No,6,Two year,Fiber optic,Yes,Bank transfer,Yes,91.16,676.33,No
CUST03682,Female,0,Yes,Yes,34,Two year,Fiber optic,Yes,Electronic check,No,83.45,2792.59,No
CUST03683,Male,1,No,No,65,Month-to-month,DSL,Yes,Mailed check,No,59.23,3826.07,No
CUST03684,Female,0,Yes,No,21,Month-to-month,Fiber optic,Yes,Mailed check,Yes,66.26,1420.63,No
CUST03685,Female,0,No,Yes,21,Month-to-month,No,No,Bank transfer,Yes,32.66,761.67,Yes
CUST03686,Female,0,Yes,No,2,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,90.21,143.0,Yes
CUST03687,Male,0,No,No,45,Two year,Fiber optic,Yes,Electronic check,No,69.29,3053.87,No
CUST03688,Female,0,Yes,No,49,One year,Fiber optic,Yes,Electronic check,No,70.0,3485.36,No
CUST03689,Female,1,No,No,7,Two year,No,Yes,Credit card,No,23.74,226.42,No
CUST03690,Female,1,No,No,3,Month-to-month,DSL,Yes,Credit card,No,48.95,93.11,Yes
CUST03691,Female,1,Yes,No,14,Month-to-month,Fiber optic,Yes,Credit card,Yes,84.99,1211.51,Yes
CUST03692,Female,0,Yes,Yes,43,Month-to-month,Fiber optic,Yes,Mailed check,Yes,88.4,3898.65,No
CUST03693,Male,1,No,No,38,One year,DSL,Yes,Mailed check,Yes,74.01,2940.3,No
CUST03694,Female,0,Yes,Yes,28,Two year,Fiber optic,Yes,Credit card,No,80.42,2345.48,No
CUST03695,Female,0,No,Yes,72,Two year,Fiber optic,No,Mailed check,No,44.12,3208.55,No
CUST03696,Male,0,Yes,No,61,Month-to-month,No,Yes,Electronic check,Yes,28.18,1688.4,No
CUST03697,Female,0,Yes,Yes,33,Two year,Fiber optic,Yes,Bank transfer,Yes,72.08,2357.56,No
CUST03698,Male,0,No,Yes,25,Month-to-month,DSL,Yes,Mailed check,Yes,56.01,1390.02,No
CUST03699,Female,0,No,Yes,17,Month-to-month,DSL,Yes,Bank transfer,Yes,70.46,1204.21,No
CUST03700,Male,1,No,No,62,Month-to-month,Fiber optic,Yes,Bank transfer,No,78.82,4949.49,No
CUST03701,Male,0,Yes,Yes,51,Month-to-month,Fiber optic,Yes,Credit card,No,70.6,3579.11,No
CUST03702,Female,0,Yes,No,53,Two year,DSL,Yes,Electronic check,No,60.41,3179.58,No
CUST03703,Female,1,No,Yes,41,Two year,Fiber optic,Yes,Mailed check,Yes,82.04,3425.72,No
CUST03704,Female,0,Yes,No,53,Month-to-month,No,No,Bank transfer,No,67.035,1385.38,No
CUST03705,Male,1,Yes,No,51,Month-to-month,DSL,Yes,Mailed check,Yes,72.33,3723.7,No
CUST03706,Male,0,Yes,No,12,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,62.41,753.42,No
CUST03707,Male,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Credit card,Yes,90.4,2795.21,No
CUST03708,Female,0,No,No,65,One year,Fiber optic,Yes,Mailed check,No,80.93,5192.27,No
CUST03709,Male,0,No,No,57,One year,Fiber optic,Yes,Mailed check,Yes,58.6,3309.93,No
CUST03710,Male,0,No,No,38,Month-to-month,Fiber optic,Yes,Electronic check,No,68.43,2638.29,No
CUST03711,Female,0,No,Yes,26,Month-to-month,No,Yes,Credit card,No,25.68,668.14,Yes
CUST03712,Male,0,No,No,53,Month-to-month,DSL,Yes,Credit card,No,60.94,3300.34,No
CUST03713,Male,1,No,No,71,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,96.56,6919.67,Yes
CUST03714,Female,0,No,No,72,Two year,Fiber optic,Yes,Mailed check,Yes,112.14,7979.63,No
CUST03715,Male,0,Yes,No,42,Two year,DSL,Yes,Bank transfer,Yes,74.62,2958.26,No
CUST03716,Female,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Electronic check,Yes,68.14,3486.52,Yes
CUST03717,Female,0,No,No,13,Month-to-month,DSL,Yes,Electronic check,No,66.88,842.68,Yes
CUST03718,Female,0,Yes,No,7,Month-to-month,Fiber optic,Yes,Mailed check,Yes,73.86,498.88,Yes
CUST03719,Female,1,Yes,No,34,Month-to-month,Fiber optic,Yes,Electronic check,No,72.27,2455.81,No
CUST03720,Female,0,No,No,17,Month-to-month,Fiber optic,No,Electronic check,Yes,88.32,1437.94,No
CUST03721,Male,0,No,Yes,54,Two year,No,Yes,Credit card,No,20.74,1135.72,No
CUST03722,Male,0,No,No,51,Two year,DSL,Yes,Credit card,No,48.1,2476.15,No
CUST03723,Female,0,Yes,No,71,Month-to-month,No,Yes,Electronic check,Yes,26.96,1872.18,No
CUST03724,Female,0,No,No,48,Month-to-month,No,Yes,Electronic check,No,24.36,1191.58,No
CUST03725,Male,0,No,Yes,7,Month-to-month,DSL,Yes,Credit card,Yes,43.99,218.03,No
CUST03726,Female,0,No,Yes,36,Month-to-month,No,Yes,Credit card,No,31.35,1103.36,No
CUST03727,Female,0,Yes,No,65,One year,Fiber optic,Yes,Bank transfer,No,66.41,4289.4,No
CUST03728,Female,0,Yes,Yes,40,One year,No,Yes,Electronic check,Yes,32.45,1409.33,Yes
CUST03729,Male,0,Yes,No,72,Month-to-month,No,Yes,Electronic check,Yes,21.08,1537.93,No
CUST03730,Male,0,Yes,Yes,26,Two year,No,Yes,Credit card,Yes,18.07,557.69,No
CUST03731,Female,0,Yes,Yes,19,One year,Fiber optic,Yes,Credit card,No,65.09,1238.72,No
CUST03732,Female,1,Yes,No,37,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,86.61,3154.57,No
CUST03733,Male,0,No,Yes,11,Month-to-month,Fiber optic,Yes,Credit card,Yes,71.56,775.7,No
CUST03734,Male,0,No,No,41,Month-to-month,Fiber optic,Yes,Electronic check,Yes,89.41,3593.98,No
CUST03735,Female,0,No,No,49,One year,DSL,Yes,Electronic check,No,61.14,2980.99,No
CUST03736,Female,1,Yes,No,30,One year,Fiber optic,Yes,Electronic check,No,70.23,2212.63,No
CUST03737,Male,1,Yes,No,64,Two year,No,Yes,Electronic check,Yes,21.92,1454.5,No
CUST03738,Male,1,Yes,No,52,Two year,No,No,Credit card,Yes,44.77,2378.7,No
CUST03739,Male,0,Yes,No,39,Two year,No,No,Credit card,No,18.0,765.53,No
CUST03740,Female,0,Yes,Yes,72,Month-to-month,DSL,Yes,Electronic check,No,52.26,3755.37,No
CUST03741,Male,0,No,Yes,38,One year,Fiber optic,Yes,Mailed check,Yes,91.66,3481.33,No
CUST03742,Female,0,No,No,9,Two year,Fiber optic,Yes,Mailed check,No,68.52,607.95,Yes
CUST03743,Male,0,No,No,28,Month-to-month,DSL,Yes,Electronic check,Yes,80.69,2321.11,Yes
CUST03744,Male,0,No,No,39,Month-to-month,Fiber optic,Yes,Credit card,Yes,79.46,3083.05,Yes
CUST03745,Male,0,No,Yes,29,Month-to-month,Fiber optic,Yes,Mailed check,No,75.35,2102.63,No
CUST03746,Male,0,No,No,1,Month-to-month,No,Yes,Mailed check,No,29.76,0.0,No
CUST03747,Female,0,No,No,27,Two year,No,Yes,Electronic check,Yes,18.0,674.77,No
CUST03748,Female,0,No,No,46,Month-to-month,No,Yes,Mailed check,No,21.33,1059.39,No
CUST03749,Male,1,No,Yes,31,One year,Fiber optic,Yes,Credit card,No,58.16,1757.66,No
CUST03750,Female,0,No,Yes,31,Month-to-month,DSL,Yes,Electronic check,No,67.12,1928.11,No
CUST03751,Male,0,Yes,Yes,26,Two year,No,Yes,Electronic check,Yes,34.22,931.18,No
CUST03752,Male,0,No,Yes,53,One year,DSL,Yes,Bank transfer,No,53.54,2895.81,No
CUST03753,Male,0,No,No,55,Two year,Fiber optic,Yes,Bank transfer,No,82.18,4626.42,No
CUST03754,Male,0,No,Yes,30,Month-to-month,DSL,Yes,Electronic check,No,61.36,1846.64,No
CUST03755,Female,0,Yes,No,23,Two year,No,Yes,Electronic check,Yes,18.0,393.58,No
CUST03756,Male,0,Yes,No,34,Month-to-month,DSL,Yes,Electronic check,Yes,52.85,1870.02,No
CUST03757,Male,0,No,No,29,One year,DSL,Yes,Credit card,No,57.65,1732.46,No
CUST03758,Female,1,No,No,54,Month-to-month,Fiber optic,Yes,Electronic check,Yes,81.22,4454.46,No
CUST03759,Male,0,Yes,No,63,One year,DSL,Yes,Electronic check,No,65.54,4029.97,Yes
CUST03760,Male,0,No,No,32,Two year,No,Yes,Credit card,Yes,28.11,1002.42,No
CUST03761,Male,0,No,Yes,45,Two year,DSL,Yes,Credit card,Yes,60.74,2751.53,No
CUST03762,Female,1,Yes,Yes,32,One year,No,Yes,Mailed check,Yes,24.25,768.45,No
CUST03763,Male,0,No,Yes,67,Month-to-month,Fiber optic,Yes,Credit card,Yes,88.31,5878.15,No
CUST03764,Female,0,Yes,Yes,63,Month-to-month,Fiber optic,Yes,Mailed check,Yes,89.66,5749.75,No
CUST03765,Male,1,No,No,29,Month-to-month,No,Yes,Electronic check,No,18.78,440.45,No
CUST03766,Male,1,No,No,28,Month-to-month,Fiber optic,Yes,Mailed check,Yes,78.86,2062.8,No
CUST03767,Female,1,No,Yes,61,Two year,Fiber optic,Yes,Mailed check,Yes,69.01,4097.58,No
CUST03768,Male,0,No,No,29,Two year,DSL,Yes,Electronic check,No,54.9,1681.8,No
CUST03769,Male,0,Yes,No,11,Two year,DSL,No,Electronic check,Yes,47.79,491.4,No
CUST03770,Female,1,No,No,66,Month-to-month,No,Yes,Credit card,No,26.76,1567.05,No
CUST03771,Female,0,No,Yes,14,Month-to-month,DSL,Yes,Mailed check,No,88.52,1206.33,Yes
CUST03772,Female,0,No,Yes,9,One year,Fiber optic,Yes,Electronic check,Yes,104.79,1035.02,No
CUST03773,Female,0,Yes,No,60,One year,Fiber optic,No,Credit card,Yes,88.22,5197.38,Yes
CUST03774,Female,0,Yes,Yes,22,Month-to-month,Fiber optic,Yes,Electronic check,Yes,83.13,1843.48,Yes
CUST03775,Male,1,No,No,10,Two year,DSL,Yes,Electronic check,No,76.66,693.91,No
CUST03776,Female,0,No,No,15,Month-to-month,No,Yes,Credit card,Yes,18.0,426.35,No
CUST03777,Male,0,Yes,No,48,Month-to-month,DSL,No,Electronic check,No,58.39,2755.74,No
CUST03778,Male,1,No,No,13,Two year,No,Yes,Bank transfer,Yes,30.24,281.87,Yes
CUST03779,Male,0,No,Yes,5,Two year,No,Yes,Bank transfer,Yes,19.37,108.07,No
CUST03780,Female,0,No,No,41,Two year,DSL,No,Electronic check,Yes,61.43,2486.46,No
CUST03781,Female,0,No,Yes,16,Month-to-month,No,Yes,Electronic check,Yes,28.15,389.35,Yes
CUST03782,Male,0,No,No,41,Month-to-month,Fiber optic,Yes,Mailed check,Yes,88.59,3682.96,Yes
CUST03783,Female,0,No,Yes,9,Month-to-month,No,Yes,Credit card,Yes,31.34,277.69,No
CUST03784,Female,0,Yes,No,45,Two year,Fiber optic,Yes,Mailed check,Yes,84.69,3759.81,No
CUST03785,Female,0,No,Yes,48,Month-to-month,DSL,Yes,Electronic check,Yes,63.35,2981.02,Yes
CUST03786,Female,0,No,No,8,Two year,No,Yes,Mailed check,No,29.77,160.83,No
CUST03787,Male,0,No,No,38,Two year,No,Yes,Electronic check,No,34.58,1309.77,No
CUST03788,Male,0,No,No,1,Two year,DSL,Yes,Credit card,Yes,62.03,43.42,No
CUST03789,Female,0,Yes,Yes,67,Month-to-month,No,Yes,Electronic check,Yes,28.28,1855.19,No
CUST03790,Male,0,Yes,No,51,Month-to-month,No,Yes,Credit card,No,35.09,1771.49,No
CUST03791,Female,0,No,No,10,Two year,Fiber optic,No,Electronic check,No,51.66,428.49,Yes
CUST03792,Female,0,Yes,No,36,Two year,DSL,Yes,Electronic check,Yes,46.1,1675.96,No
CUST03793,Male,0,No,No,71,Two year,Fiber optic,Yes,Mailed check,Yes,79.0,5535.73,No
CUST03794,Male,0,Yes,No,21,Month-to-month,No,No,Mailed check,No,36.4,971.38,No
CUST03795,Male,1,Yes,Yes,51,One year,DSL,Yes,Bank transfer,Yes,58.25,2954.27,No
CUST03796,Female,0,Yes,No,4,Month-to-month,Fiber optic,Yes,Credit card,Yes,82.89,309.13,Yes
CUST03797,Male,0,No,No,1,Month-to-month,Fiber optic,Yes,Credit card,Yes,79.89,137.98,No
CUST03798,Female,0,No,No,4,One year,DSL,Yes,Electronic check,No,57.81,272.7,No
CUST03799,Male,1,No,No,31,Month-to-month,Fiber optic,Yes,Electronic check,Yes,80.86,2377.32,Yes
CUST03800,Male,0,No,No,18,Month-to-month,DSL,Yes,Credit card,Yes,73.1,1379.0,Yes
CUST03801,Female,0,Yes,No,3,Month-to-month,Fiber optic,Yes,Credit card,No,73.87,149.39,Yes
CUST03802,Female,0,Yes,Yes,45,Month-to-month,Fiber optic,Yes,Electronic check,Yes,68.65,3051.57,No
CUST03803,Female,0,No,No,25,Month-to-month,DSL,Yes,Credit card,No,95.47,2332.92,No
CUST03804,Female,0,No,Yes,49,Month-to-month,No,Yes,Bank transfer,No,27.59,1336.42,No
CUST03805,Female,0,Yes,No,25,Month-to-month,Fiber optic,No,Electronic check,No,56.98,1512.79,No
CUST03806,Female,0,No,No,70,Two year,Fiber optic,Yes,Credit card,No,60.72,4177.0,No
CUST03807,Female,0,No,No,31,Two year,No,Yes,Electronic check,No,25.51,744.43,Yes
CUST03808,Female,0,Yes,No,43,Two year,DSL,Yes,Mailed check,Yes,73.81,3166.89,No
CUST03809,Male,0,Yes,No,25,Month-to-month,DSL,Yes,Bank transfer,No,54.39,1394.4,No
CUST03810,Female,0,No,Yes,60,Month-to-month,DSL,Yes,Electronic check,Yes,62.8,3791.39,No
CUST03811,Female,0,Yes,Yes,50,Two year,DSL,Yes,Bank transfer,No,62.35,3112.39,No
CUST03812,Male,0,Yes,No,58,Month-to-month,No,Yes,Bank transfer,No,33.77,1892.46,No
CUST03813,Female,0,No,Yes,37,Month-to-month,Fiber optic,Yes,Electronic check,Yes,102.7,3807.66,No
CUST03814,Male,1,Yes,Yes,25,Month-to-month,No,Yes,Mailed check,No,28.95,882.23,No
CUST03815,Male,0,No,No,44,Month-to-month,Fiber optic,Yes,Bank transfer,No,70.74,3054.54,No
CUST03816,Female,1,Yes,Yes,30,Two year,DSL,Yes,Credit card,No,58.8,1856.8,No
CUST03817,Male,0,No,Yes,69,Two year,Fiber optic,Yes,Credit card,No,89.38,6186.1,No
CUST03818,Female,1,No,Yes,44,Two year,DSL,Yes,Electronic check,Yes,89.47,3971.4,No
CUST03819,Male,0,Yes,No,30,Two year,DSL,Yes,Bank transfer,No,62.46,1852.54,No
CUST03820,Male,0,Yes,Yes,60,One year,Fiber optic,Yes,Electronic check,Yes,89.75,5242.95,No
CUST03821,Male,0,No,No,47,Month-to-month,Fiber optic,Yes,Electronic check,No,62.8,3012.71,Yes
CUST03822,Female,0,No,Yes,44,Month-to-month,Fiber optic,No,Bank transfer,No,63.93,2692.43,No
CUST03823,Female,0,No,No,59,One year,DSL,No,Electronic check,Yes,63.34,3750.2,No
CUST03824,Male,0,Yes,No,60,Month-to-month,Fiber optic,Yes,Credit card,Yes,64.0,3759.43,No
CUST03825,Male,0,No,No,51,Two year,DSL,Yes,Credit card,Yes,79.3,4142.6,No
CUST03826,Female,0,No,No,51,Month-to-month,Fiber optic,Yes,Mailed check,Yes,49.42,2470.05,No
CUST03827,Female,0,No,No,61,One year,Fiber optic,Yes,Mailed check,Yes,77.7,4756.55,No
CUST03828,Male,0,No,No,25,One year,DSL,Yes,Credit card,Yes,47.6,1051.51,No
CUST03829,Male,0,Yes,No,66,Month-to-month,DSL,Yes,Electronic check,No,108.62,7061.55,No
CUST03830,Female,0,No,No,48,One year,DSL,Yes,Electronic check,Yes,57.36,2682.1,No
CUST03831,Female,0,Yes,No,43,Two year,DSL,Yes,Electronic check,Yes,65.12,2817.5,No
CUST03832,Female,0,Yes,No,35,One year,DSL,Yes,Mailed check,Yes,59.48,2144.93,No
CUST03833,Female,1,No,No,52,Two year,No,Yes,Credit card,Yes,28.82,1471.08,No
CUST03834,Female,0,No,Yes,43,Month-to-month,DSL,No,Electronic check,Yes,81.06,3372.62,No
CUST03835,Male,0,Yes,No,21,Two year,No,Yes,Electronic check,Yes,18.0,333.99,No
CUST03836,Female,0,No,No,1,Month-to-month,Fiber optic,Yes,Credit card,Yes,70.85,85.24,Yes
CUST03837,Male,0,Yes,No,6,Two year,Fiber optic,Yes,Bank transfer,Yes,69.06,483.38,No
CUST03838,Female,0,No,No,15,Two year,No,Yes,Bank transfer,Yes,30.2,506.12,No
CUST03839,Male,0,No,Yes,43,Month-to-month,Fiber optic,Yes,Electronic check,No,96.77,4150.97,No
CUST03840,Female,0,Yes,No,64,Two year,DSL,No,Electronic check,No,52.78,3461.82,No
CUST03841,Female,0,Yes,No,72,Two year,DSL,Yes,Credit card,Yes,76.21,5585.19,No
CUST03842,Male,0,Yes,Yes,70,One year,Fiber optic,Yes,Electronic check,Yes,99.55,7021.09,No
CUST03843,Male,0,Yes,No,68,Two year,DSL,Yes,Credit card,Yes,70.83,4664.65,No
CUST03844,Female,0,Yes,No,60,Two year,Fiber optic,Yes,Credit card,No,70.18,4019.62,No
CUST03845,Female,0,No,Yes,29,Month-to-month,No,Yes,Mailed check,Yes,23.59,626.47,No
CUST03846,Female,1,Yes,Yes,41,Two year,Fiber optic,Yes,Credit card,Yes,74.86,2963.99,No
CUST03847,Female,0,No,Yes,24,One year,DSL,Yes,Electronic check,No,78.79,2036.46,No
CUST03848,Female,0,Yes,No,70,Two year,DSL,No,Credit card,Yes,59.29,4165.0,Yes
CUST03849,Male,0,No,No,56,Month-to-month,DSL,Yes,Bank transfer,No,63.95,3524.36,No
CUST03850,Male,0,Yes,Yes,31,Month-to-month,Fiber optic,Yes,Electronic check,No,67.36,2131.64,No
CUST03851,Female,0,Yes,No,49,Two year,Fiber optic,Yes,Bank transfer,Yes,87.14,4139.88,No
CUST03852,Male,0,No,Yes,9,Month-to-month,Fiber optic,Yes,Credit card,Yes,84.91,855.85,Yes
CUST03853,Male,0,Yes,No,21,Month-to-month,DSL,No,Bank transfer,Yes,64.62,1460.87,No
CUST03854,Male,0,No,Yes,40,One year,DSL,Yes,Bank transfer,Yes,52.4,2052.72,No
CUST03855,Female,0,No,No,46,Month-to-month,No,Yes,Credit card,No,25.55,1163.65,No
CUST03856,Male,0,No,No,13,Month-to-month,DSL,Yes,Bank transfer,Yes,62.26,763.32,No
CUST03857,Female,0,Yes,No,2,Month-to-month,Fiber optic,Yes,Mailed check,No,78.03,180.98,Yes
CUST03858,Male,0,Yes,Yes,52,Month-to-month,DSL,Yes,Bank transfer,No,52.59,2697.72,No
CUST03859,Female,0,No,Yes,15,Month-to-month,DSL,Yes,Mailed check,No,67.035,1086.72,Yes
CUST03860,Male,0,No,No,60,Month-to-month,No,Yes,Mailed check,Yes,18.0,1098.49,No
CUST03861,Female,0,Yes,Yes,27,One year,DSL,No,Electronic check,Yes,49.1,1221.6,No
CUST03862,Female,1,Yes,No,34,One year,Fiber optic,Yes,Credit card,No,75.09,2687.24,Yes
CUST03863,Male,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Mailed check,Yes,92.97,168.85,Yes
CUST03864,Female,0,No,No,60,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.32,5048.15,Yes
CUST03865,Female,0,Yes,No,55,One year,No,Yes,Electronic check,Yes,23.1,1192.85,No
CUST03866,Female,1,No,No,54,Month-to-month,DSL,Yes,Electronic check,Yes,80.18,4348.58,No
CUST03867,Female,0,Yes,No,17,Month-to-month,DSL,Yes,Electronic check,Yes,52.89,996.47,Yes
CUST03868,Female,0,Yes,No,70,Month-to-month,DSL,Yes,Mailed check,Yes,58.61,3955.71,No
CUST03869,Female,0,Yes,No,48,Month-to-month,Fiber optic,Yes,Credit card,Yes,98.68,4678.54,No
CUST03870,Female,0,No,No,41,Two year,Fiber optic,Yes,Electronic check,No,80.98,3324.27,No
CUST03871,Female,0,Yes,Yes,6,One year,No,Yes,Credit card,Yes,25.01,269.61,Yes
CUST03872,Male,0,Yes,No,3,Month-to-month,DSL,Yes,Electronic check,Yes,53.03,161.82,No
CUST03873,Male,0,Yes,Yes,42,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,103.21,4315.9,No
CUST03874,Female,0,Yes,No,58,Two year,DSL,Yes,Bank transfer,No,45.26,2649.89,No
CUST03875,Female,0,Yes,Yes,48,Month-to-month,DSL,Yes,Bank transfer,Yes,53.88,2669.39,No
CUST03876,Male,0,No,No,59,Month-to-month,Fiber optic,Yes,Electronic check,No,78.23,4627.47,No
CUST03877,Male,0,No,No,5,Two year,No,Yes,Bank transfer,No,23.34,60.17,Yes
CUST03878,Male,0,Yes,No,19,Month-to-month,DSL,Yes,Mailed check,Yes,69.21,1382.17,No
CUST03879,Female,0,No,No,30,One year,DSL,Yes,Electronic check,Yes,47.56,1497.18,No
CUST03880,Male,0,Yes,Yes,21,Month-to-month,Fiber optic,Yes,Electronic check,No,48.21,1141.46,No
CUST03881,Female,0,Yes,No,31,Month-to-month,Fiber optic,No,Electronic check,Yes,84.44,2638.85,Yes
CUST03882,Female,0,No,No,46,One year,No,Yes,Electronic check,Yes,19.62,875.15,No
CUST03883,Male,0,No,No,33,Month-to-month,DSL,Yes,Bank transfer,Yes,56.13,1808.43,No
CUST03884,Female,0,No,No,26,Month-to-month,Fiber optic,Yes,Credit card,Yes,59.27,1487.76,No
CUST03885,Female,0,Yes,No,43,Two year,DSL,Yes,Electronic check,No,60.5,2505.44,No
CUST03886,Female,0,Yes,No,29,Month-to-month,Fiber optic,Yes,Mailed check,Yes,67.08,1963.83,No
